,0,1,2,3
53235510,8.328094141008424e-08,1.554429549816436e-11,7.03409263268063e-15,1.7261823101168252e-18
53262401,9.053844360680353e-08,1.6270045717836408e-11,7.584191877931626e-15,1.828944656970285e-18
53297462,6.521813449226133e-08,1.3738014806384797e-11,5.6649802048422475e-15,1.4704226314670162e-18
53307207,7.79333886894397e-08,1.5009540226099802e-11,6.628762446642758e-15,1.6504638256299167e-18
53338808,9.086386027004279e-08,1.6302587384160343e-11,7.608857590181907e-15,1.8335523827570996e-18
53340426,8.165850631988005e-08,1.53820519891439e-11,6.9111163945206866e-15,1.703209497575047e-18
53340666,8.126910910884986e-08,1.5343112268040887e-11,6.881601127961432e-15,1.6976958414742279e-18
53340771,8.619933954615047e-08,1.5836135311771015e-11,7.255299401686862e-15,1.767505265781996e-18
53354764,8.041232262288051e-08,1.5257433619443933e-11,6.8166590051073655e-15,1.6855642033893875e-18
53358083,8.878266521436326e-08,1.609446787859234e-11,7.451108574292279e-15,1.8040837746348543e-18
53358942,8.253787682148716e-08,1.5469989039304653e-11,6.977770325324696e-15,1.7156609132342381e-18
53359074,9.367072660566345e-08,1.6583274017722437e-11,7.821610547176333e-15,1.8732961078203463e-18
53373585,8.918442658819969e-08,1.613464401597599e-11,7.481561011305416e-15,1.8097725006636482e-18
53378151,8.331198199042183e-08,1.554739955619812e-11,7.036445425604838e-15,1.7266218281213289e-18
53380437,9.334482607291102e-08,1.6550683964447187e-11,7.79690815891182e-15,1.8686815307001943e-18
53465279,9.555531995984089e-08,1.6771733353140186e-11,7.964457680203265e-15,1.8999809410715503e-18
53472683,1.0389202643562562e-07,1.760540400071877e-11,8.596357721829347e-15,2.0180242429209453e-18
53477157,8.893171760969566e-08,1.6109373118125585e-11,7.462406346990464e-15,1.8061942767791617e-18
53492727,6.896050203199222e-08,1.4112251560355863e-11,5.948641649681643e-15,1.5234125528951673e-18
53497429,9.655566893094385e-08,1.6871768250250497e-11,8.040281455253611e-15,1.914145347110512e-18
53630042,8.714675046544668e-08,1.593087640370065e-11,7.32711061407382e-15,1.780920097340087e-18
54325748,6.564864517907105e-08,1.378106587506553e-11,5.697611762844706e-15,1.4765184323806992e-18
54556623,7.919971781451399e-08,1.5136173138607262e-11,6.724746805594468e-15,1.6683943682951794e-18
54560057,1.0911068495644518e-07,1.8127269852800787e-11,8.991918072444637e-15,2.091917654523161e-18
54575171,7.694986570741248e-08,1.4911187927897077e-11,6.5542140365375906e-15,1.6365376665909144e-18
54575456,8.391591324916664e-08,1.5607792682072602e-11,7.082221798882297e-15,1.7351731715180738e-18
54576073,8.687138174910923e-08,1.59033395320669e-11,7.306238402269122e-15,1.7770210236954865e-18
54576693,8.711383950371761e-08,1.592758530752774e-11,7.324616051245327e-15,1.780454095736118e-18
54670067,7.186583932772549e-08,1.4402785289928341e-11,6.1688584419411154e-15,1.5645505740513267e-18
54670351,8.201888566886562e-08,1.5418089924042476e-11,6.938432184789497e-15,1.7083122762798221e-18
54671008,8.765987410335313e-08,1.5982188767491297e-11,7.366004012695237e-15,1.788185653426462e-18
54674461,8.302061224617636e-08,1.551826258177357e-11,7.014360378703871e-15,1.7224961884853823e-18
54675769,8.470979903816958e-08,1.5687181260972896e-11,7.142396217230165e-15,1.746414169398644e-18
54675858,8.39305351939561e-08,1.5609254876551547e-11,7.0833301031686435e-15,1.7353802104305533e-18
54676038,1.0477821458134388e-07,1.7694022815290597e-11,8.663528411812788e-15,2.030572192771912e-18
54676228,8.018534750067895e-08,1.523473610722377e-11,6.799454898235684e-15,1.6823503571372536e-18
54676478,9.78012591126681e-08,1.699632726842295e-11,8.134693857797323e-15,1.931782237437527e-18
54676537,8.499768029377294e-08,1.5715969386533236e-11,7.164216846027342e-15,1.7504904139024748e-18
54676715,9.648853645319343e-08,1.6865055002475455e-11,8.035192993088345e-15,1.91319478715521e-18
54676868,8.726413013862224e-08,1.5942614371018204e-11,7.336007679189541e-15,1.7825821306900557e-18
54677470,7.620984959770037e-08,1.4837186316925855e-11,6.49812279572333e-15,1.6260594345377772e-18
54677674,8.296264474157354e-08,1.5512465831313286e-11,7.009966596977494e-15,1.7216753996447097e-18
54677946,9.086204335671936e-08,1.6302405692828e-11,7.608719873014096e-15,1.833526656236861e-18
54677971,9.042278623302989e-08,1.625847998045904e-11,7.575425358501654e-15,1.827307010458063e-18
54677972,9.539226562519111e-08,1.6755427919675198e-11,7.952098597974351e-15,1.897672178960418e-18
54678486,9.774736764754649e-08,1.6990938121910783e-11,8.130609028956042e-15,1.9310191631343917e-18
54679224,7.460090017316424e-08,1.4676291374472223e-11,6.3761687349330406e-15,1.6032775718042622e-18
54680692,9.666331581686505e-08,1.6882532938842617e-11,8.048440801140634e-15,1.9156695694019953e-18
54682040,8.483746750417351e-08,1.5699948107573295e-11,7.152073145309202e-15,1.7482218865484475e-18
54682461,9.099259222966737e-08,1.63154605801228e-11,7.618615128231457e-15,1.8353751584073837e-18
54682555,1.030967505082209e-07,1.75258764079783e-11,8.536077934710673e-15,2.006763561424616e-18
54682876,8.516958699867365e-08,1.573316005702331e-11,7.177246914232106e-15,1.752924520838524e-18
54682930,9.52290335853045e-08,1.6739104715686536e-11,7.939726046164043e-15,1.895360900638244e-18
54683953,7.191727273627223e-08,1.4407928630783016e-11,6.1727569566718506e-15,1.5652788435889267e-18
54684141,1.0455046764418599e-07,1.767124812157481e-11,8.646265803432815e-15,2.0273474180330744e-18
54684598,9.729262738201328e-08,1.6945464095357458e-11,8.096140933725134e-15,1.924580284353744e-18
54684617,9.266399188993965e-08,1.6482600546150057e-11,7.745302749772158e-15,1.859041283055239e-18
54685311,9.665998631047128e-08,1.6882199988203242e-11,8.04818843346583e-15,1.915622425373428e-18
54685524,7.969131089178355e-08,1.518533244633421e-11,6.7620082453359324e-15,1.6753550631662006e-18
54686843,1.0275295565401841e-07,1.749149692255805e-11,8.510019204765885e-15,2.001895610289863e-18
54687250,9.137448673438807e-08,1.6353650030594885e-11,7.647561709729886e-15,1.8407825802023476e-18
54688261,9.098545352296754e-08,1.631474670945282e-11,7.618074033366972e-15,1.8352740781411864e-18
54688400,9.379371398470724e-08,1.659557275562682e-11,7.830932661390499e-15,1.8750375432841363e-18
54688710,6.73043734917925e-08,1.3946638706336781e-11,5.823111538177257e-15,1.4999626591344889e-18
54688711,8.401862686873404e-08,1.561806404402934e-11,7.09000721638125e-15,1.736627541398297e-18
54689025,8.596775161281864e-08,1.581297651843783e-11,7.23774565607551e-15,1.7642261045930554e-18
54690031,7.571261816506376e-08,1.4787463173662205e-11,6.460433983733424e-15,1.6190189035724348e-18
54693473,7.463724934216559e-08,1.4679926291372358e-11,6.378923904672043e-15,1.603792256583061e-18
54693872,9.005966578600382e-08,1.622216793575643e-11,7.547901800336631e-15,1.822165419272086e-18
54695768,9.193922892285572e-08,1.6410124249441657e-11,7.690367656351297e-15,1.848779027338157e-18
54706138,9.148069847304601e-08,1.636427120446068e-11,7.655612275294853e-15,1.8422864815766807e-18
54708299,8.48721929121758e-08,1.5703420648373524e-11,7.154705238309701e-15,1.748713579740545e-18
54708673,9.158638327214049e-08,1.637483968437012e-11,7.663622900251012e-15,1.843782921768817e-18
54708743,8.765521973680957e-08,1.5981723330836943e-11,7.36565122416644e-15,1.788119750087246e-18
54708746,8.773599722033417e-08,1.5989801079189402e-11,7.37177394125501e-15,1.7892635160214344e-18
54708748,8.62431966133907e-08,1.5840521018495035e-11,7.258623650021047e-15,1.7681262583815914e-18
54713659,8.686493539789491e-08,1.5902694896945467e-11,7.305749786097676e-15,1.7769297468124113e-18
54718618,9.290272914269296e-08,1.650647427142538e-11,7.763398394663908e-15,1.862421674780834e-18
54718859,7.821477424906166e-08,1.5037678782062005e-11,6.650090719067194e-15,1.6544480945551809e-18
54723327,9.40435251553077e-08,1.6620553872686867e-11,7.849867679620966e-15,1.8785747357596275e-18
54723704,8.800772743716102e-08,1.6016974100872092e-11,7.392370364533528e-15,1.7931110704603085e-18
54726191,9.012409154933678e-08,1.6228610512089737e-11,7.552785100792291e-15,1.8230776535998847e-18
54727972,1.0092113547157558e-07,1.7308314904313743e-11,8.371172136934078e-15,1.9759580169059565e-18
54727975,9.452395561762697e-08,1.66685969189188e-11,7.886283023020645e-15,1.885377373977243e-18
54727980,9.976392918139434e-08,1.719259427529561e-11,8.283458996851778e-15,1.9595725951796854e-18
54727985,8.665435771985496e-08,1.5881637129141462e-11,7.289788561613467e-15,1.7739480795936093e-18
54728557,8.993454978800569e-08,1.6209656335956614e-11,7.538418342501963e-15,1.82039384370315e-18
54732242,9.224656178807268e-08,1.6440857535963342e-11,7.7136626651042e-15,1.8531306962235156e-18
54736485,9.517736376237465e-08,1.673393773339355e-11,7.935809611855719e-15,1.8946292835995095e-18
54736486,9.270269745642763e-08,1.6486471102798854e-11,7.74823652813487e-15,1.859589333161293e-18
54746008,7.979409448820193e-08,1.519561080597605e-11,6.769798966892931e-15,1.6768104238811816e-18
54752934,9.417737925404827e-08,1.6633939282560927e-11,7.860013462108532e-15,1.8804700381583997e-18
54755438,8.554769580814278e-08,1.5770970937970245e-11,7.20590655016108e-15,1.7582783392148493e-18
54758501,8.532667374979865e-08,1.5748868732135825e-11,7.189153669599236e-15,1.7551487851608256e-18
54759694,7.549197101498005e-08,1.4765398458653824e-11,6.4437095202144605e-15,1.6158946580187268e-18
54766013,9.017307017226593e-08,1.6233508374382647e-11,7.556497549342282e-15,1.823771164686953e-18
54767229,9.114300179184281e-08,1.633050153634035e-11,7.630015770544548e-15,1.8375048773078255e-18
56599306,8.84937386399534e-08,1.6065575221151342e-11,7.429208713126866e-15,1.799992728976183e-18
56639723,1.0585125916695885e-07,1.7801327273852097e-11,8.744862319907821e-15,2.045765929805301e-18
56640146,9.031870018306852e-08,1.6248071375462902e-11,7.567535914451504e-15,1.8258332076979944e-18
56644522,8.592164679262682e-08,1.5808366036418648e-11,7.23425103408264e-15,1.763573285014674e-18
56649297,1.0088821637380382e-07,1.7305022994536565e-11,8.368676957415321e-15,1.975491900099977e-18
56649347,8.428387189005891e-08,1.564458854616182e-11,7.110112079195259e-15,1.7403832689397723e-18
56649450,8.608419159919394e-08,1.5824620517075355e-11,7.246571495446391e-15,1.7658748324808572e-18
56655833,8.72828626122397e-08,1.594448761837995e-11,7.33742755056117e-15,1.7828473724907637e-18
56832738,8.315395367715433e-08,1.5531596724871364e-11,7.024467302346943e-15,1.7243842317830181e-18
56839178,8.374697728969413e-08,1.559089908612535e-11,7.069416905231202e-15,1.7327811287473276e-18
56841552,8.113278928582918e-08,1.5329480285738813e-11,6.871268450171775e-15,1.6957656257393178e-18
56841872,7.739901847349507e-08,1.495610320450534e-11,6.5882586142624345e-15,1.6428974293697988e-18
56842069,9.368418450716832e-08,1.6584619807872928e-11,7.822630620096716e-15,1.873486664502918e-18
56842109,9.436829039255974e-08,1.6653030396412078e-11,7.874484015524657e-15,1.8831732377031096e-18
56843908,9.246958593775578e-08,1.6463159950931658e-11,7.730567298831884e-15,1.8562885988193704e-18
56846693,8.936782122098179e-08,1.6152983479254204e-11,7.4954618337016e-15,1.8123692705101028e-18
56848985,8.726994809910744e-08,1.5943196167066727e-11,7.33644866502531e-15,1.782664509896724e-18
56928061,6.228462955690744e-08,1.3444664312851006e-11,5.442628380877406e-15,1.4288857716093956e-18
56928390,8.651597730824593e-08,1.586779908798056e-11,7.279299696723e-15,1.7719886870271256e-18
56931136,8.697068209279331e-08,1.591326956643531e-11,7.313765102590132e-15,1.7784270634160047e-18
56934415,9.384386026339655e-08,1.6600587383495753e-11,7.834733615122433e-15,1.875747587751833e-18
56941241,8.149521344314857e-08,1.536572270147075e-11,6.898739231440329e-15,1.7008973578357078e-18
56944144,8.624191451136673e-08,1.5840392808292642e-11,7.258526470118568e-15,1.76810810450312e-18
56948249,8.920604163448946e-08,1.613680552060497e-11,7.483199373971768e-15,1.8100785581506295e-18
56949517,8.641297604594577e-08,1.5857498961750546e-11,7.271492476674639e-15,1.770530244279755e-18
56950369,1.0785448943091907e-07,1.800165030024815e-11,8.89670181322091e-15,2.074130598203947e-18
56960363,9.034605718243238e-08,1.6250807075399293e-11,7.569609501795259e-15,1.8262205681673817e-18
56960447,9.064652619140834e-08,1.628085397629689e-11,7.592384248612929e-15,1.8304750485219405e-18
56960912,9.835950197379531e-08,1.7052151554535675e-11,8.177007172798677e-15,1.9396866575766678e-18
56961879,8.315146477371996e-08,1.5531347834527927e-11,7.0242786501269885e-15,1.7243489902424615e-18
56962369,8.308578950445796e-08,1.552478030760173e-11,7.019300640465617e-15,1.7234190635794497e-18
57164040,8.713463844539285e-08,1.592966520169527e-11,7.326192555365814e-15,1.7807485976185398e-18
57331386,8.882311270185528e-08,1.6098512627341546e-11,7.45417438560567e-15,1.804656489410041e-18
57331749,8.51684258431589e-08,1.5733043941471837e-11,7.17715890175137e-15,1.7529080794978915e-18
57335384,9.034023505612675e-08,1.625022486276873e-11,7.56916820020145e-15,1.8261381299749258e-18
57336276,8.727477202102107e-08,1.5943678559258087e-11,7.336814305397425e-15,1.7827328140492335e-18
57339445,8.466373981022561e-08,1.5682575338178503e-11,7.13890505100768e-15,1.7457619953820915e-18
57379345,8.255338676871425e-08,1.5471540034027363e-11,6.9789459378194964e-15,1.7158805257859713e-18
57380301,8.631596173506841e-08,1.5847797530662807e-11,7.264139051522899e-15,1.7691565735602847e-18
57383391,7.427146196611126e-08,1.4643347553766918e-11,6.351198200423438e-15,1.598612903109396e-18
57384863,7.765367934240463e-08,1.498156929139629e-11,6.6075612266468215e-15,1.6465032909777657e-18
57394020,8.130935941096492e-08,1.5347137298252396e-11,6.884651993150923e-15,1.6982657642100107e-18
57394021,7.79436616294028e-08,1.5010567520096107e-11,6.629541108001313e-15,1.6506092849616646e-18
57398987,7.630330706048688e-08,1.4846532063204506e-11,6.5052066213080005e-15,1.6273827421919245e-18
57406853,7.96511474483727e-08,1.5181316101993127e-11,6.758963963803786e-15,1.6747863703031825e-18
57410862,7.862853466385905e-08,1.5079054823541746e-11,6.681452651275451e-15,1.6603067205820332e-18
57413968,8.076705468445614e-08,1.5292906825601496e-11,6.843546746102787e-15,1.6905870195268946e-18
57418154,4.657058444898768e-08,1.1873259802060387e-11,4.25154581288225e-15,1.2063833031183405e-18
57465250,8.942356586532514e-08,1.615855794368855e-11,7.499687128568736e-15,1.8131585848391885e-18
57484374,7.837280110752328e-08,1.5053481467908164e-11,6.662068732054695e-15,1.6566856702942189e-18
57484478,8.202765350374964e-08,1.541896670753088e-11,6.939096763210756e-15,1.7084364241291899e-18
57495353,8.223932624945025e-08,1.5440133982100952e-11,6.9551409908932164e-15,1.7114335969199805e-18
57509244,9.180834452684252e-08,1.6397035809840332e-11,7.680446969383472e-15,1.846925774340604e-18
57514439,7.197825950880888e-08,1.4414027308036683e-11,6.177379590827974e-15,1.5661423836476146e-18
57514697,7.945258226686311e-08,1.5161459583842172e-11,6.743913254410832e-15,1.671974793606102e-18
57519700,9.85200869414944e-08,1.7068210051305596e-11,8.189179083620815e-15,1.9419604547733965e-18
57519748,8.398791559054435e-08,1.5614992916210373e-11,7.087679383678633e-15,1.736192686135963e-18
57520598,7.989509584837566e-08,1.5205710941993424e-11,6.777454599711892e-15,1.6782405490847996e-18
57524523,8.715545319883399e-08,1.5931746677039383e-11,7.327770257975841e-15,1.7810433233871045e-18
57582353,8.660689315443078e-08,1.5876890672599047e-11,7.286190874570699e-15,1.7732760067504798e-18
57751161,7.36696531602565e-08,1.4583166673181456e-11,6.305582703395308e-15,1.590091612509627e-18
57770545,8.256827161980553e-08,1.547302851913649e-11,6.980074169699975e-15,1.7160912873109756e-18
57775240,8.54178933231808e-08,1.5757990689474042e-11,7.196067869155714e-15,1.7564404054987376e-18
57827330,8.237632931930993e-08,1.5453834289086924e-11,6.965525456964883e-15,1.7133734870644535e-18
57855696,8.215270030976866e-08,1.543147138813279e-11,6.948574976478568e-15,1.7102070199767328e-18
57899889,9.858707519628108e-08,1.7074908876784267e-11,8.194256614071379e-15,1.9429089726087207e-18
57920094,7.511561227881585e-08,1.47277625850374e-11,6.415182535158758e-15,1.610565619743752e-18
58029842,7.902383689930557e-08,1.5118585047086416e-11,6.711415502883469e-15,1.6659039886681886e-18
58049682,8.386988860359484e-08,1.560319021751542e-11,7.078733253911077e-15,1.7345214871694014e-18
58076382,7.842365688891281e-08,1.5058567046047116e-11,6.665923464192658e-15,1.6574057609404217e-18
58111426,8.787402886591332e-08,1.6003604243747317e-11,7.38223637061372e-15,1.7912179702475977e-18
58185197,8.638055854682937e-08,1.5854257211838907e-11,7.269035316991671e-15,1.7700712298422774e-18
58212050,9.626262732766381e-08,1.684246408992248e-11,8.018069685911753e-15,1.909996034845424e-18
58266779,7.852830889011481e-08,1.5069032246167325e-11,6.673855805832356e-15,1.6588875772671588e-18
58298318,7.92762808797697e-08,1.514382944513283e-11,6.730550081056142e-15,1.6694784603222582e-18
58438464,9.762667506187859e-08,1.6978868863343994e-11,8.121460853938847e-15,1.9293102207166206e-18
58460047,9.529608801167526e-08,1.6745810158323615e-11,7.944808592243592e-15,1.8963103554277826e-18
58507717,7.856998842398196e-08,1.507320019955404e-11,6.677015002963995e-15,1.6594777371596192e-18
58557659,8.966358104465326e-08,1.618255946162136e-11,7.517879636875089e-15,1.8165570713211296e-18
58573469,7.410736836344643e-08,1.4626938193500424e-11,6.338760344460095e-15,1.5962894255193928e-18
